T	V	I_na	I_CaL	I_CaT	I_t	I_ss	I_f	I_k1	I_b	I_NaK	I_NCX	I_CaP	I_stim	I_f_K	I_f_Na	I_b_Na	I_b_Ca	I_b_K
0.611	-48.2717	-9.23978e-05	-0.00627383	-0.0344786	0.00310568	0.0299634	0.000667957	0.00317194	-0.00268081	0.000236594	8.60945e-07	0.000718759	0	1.94645e-05	-1.61247e-05	-0.00303346	-0.00122333	0.00157598
0.612	-48.1032	-9.79029e-05	-0.00654008	-0.0335957	0.00322392	0.0294058	0.000691625	0.00316198	-0.00266674	0.000236885	1.1808e-06	0.000718776	0	1.95529e-05	-1.60948e-05	-0.00302896	-0.00122151	0.00158373
0.613	-47.9406	-0.000103363	-0.00680825	-0.0327439	0.00334258	0.0288711	0.000714435	0.00315233	-0.00265317	0.000237165	1.48945e-06	0.000718793	0	1.96378e-05	-1.60656e-05	-0.00302462	-0.00121976	0.00159121
0.614	-47.7837	-0.000108757	-0.00707818	-0.0319217	0.00346154	0.0283583	0.000736435	0.00314299	-0.00264006	0.000237434	1.78748e-06	0.000718809	0	1.97195e-05	-1.60373e-05	-0.00302042	-0.00121806	0.00159843
0.615	-47.632	-0.000114068	-0.00734974	-0.0311275	0.00358068	0.0278661	0.000757667	0.00313393	-0.00262739	0.000237693	2.07548e-06	0.000718825	0	1.97981e-05	-1.60097e-05	-0.00301637	-0.00121643	0.0016054
0.616	-47.4853	-0.000119278	-0.00762282	-0.0303598	0.00369989	0.0273936	0.000778172	0.00312516	-0.00261514	0.000237942	2.35397e-06	0.000718842	0	1.98737e-05	-1.59828e-05	-0.00301245	-0.00121484	0.00161215
0.617	-47.3433	-0.000124372	-0.00789731	-0.0296172	0.00381906	0.0269398	0.000797988	0.00311665	-0.00260328	0.000238183	2.62348e-06	0.000718858	0	1.99465e-05	-1.59566e-05	-0.00300865	-0.00121331	0.00161868
0.618	-47.2059	-0.000129336	-0.00817312	-0.0288984	0.00393808	0.0265039	0.000817152	0.00310839	-0.0025918	0.000238415	2.88446e-06	0.000718873	0	2.00167e-05	-1.5931e-05	-0.00300498	-0.00121182	0.001625
0.619	-47.0726	-0.000134157	-0.00845016	-0.028202	0.00405688	0.026085	0.000835698	0.00310038	-0.00258068	0.00023864	3.13738e-06	0.000718889	0	2.00845e-05	-1.5906e-05	-0.00300142	-0.00121038	0.00163113
0.62	-46.9435	-0.000138824	-0.00872836	-0.0275271	0.00417535	0.0256824	0.000853658	0.0030926	-0.00256989	0.000238857	3.38266e-06	0.000718904	0	2.01498e-05	-1.58815e-05	-0.00299797	-0.00120899	0.00163707
0.621	-46.8181	-0.000143328	-0.00900766	-0.0268723	0.00429341	0.0252952	0.000871062	0.00308503	-0.00255942	0.000239067	3.62069e-06	0.000718919	0	2.02129e-05	-1.58576e-05	-0.00299462	-0.00120764	0.00164284
0.622	-46.6963	-0.000147659	-0.009288	-0.0262368	0.00441099	0.024923	0.00088794	0.00307768	-0.00254925	0.000239271	3.85185e-06	0.000718935	0	2.02738e-05	-1.58341e-05	-0.00299136	-0.00120632	0.00164844
0.623	-46.578	-0.000151812	-0.00956933	-0.0256196	0.00452802	0.0245649	0.000904317	0.00307052	-0.00253937	0.000239468	4.07651e-06	0.000718949	0	2.03328e-05	-1.58112e-05	-0.0029882	-0.00120504	0.00165388
0.624	-46.463	-0.000155781	-0.00985163	-0.0250196	0.00464442	0.0242204	0.00092022	0.00306356	-0.00252976	0.000239659	4.29498e-06	0.000718964	0	2.03898e-05	-1.57887e-05	-0.00298513	-0.0012038	0.00165917
0.625	-46.351	-0.00015956	-0.0101349	-0.024436	0.00476013	0.023889	0.000935673	0.00305678	-0.00252041	0.000239845	4.5076e-06	0.000718979	0	2.0445e-05	-1.57666e-05	-0.00298213	-0.00120259	0.00166432
0.626	-46.2419	-0.000163147	-0.010419	-0.0238681	0.0048751	0.0235701	0.000950697	0.00305017	-0.0025113	0.000240025	4.71466e-06	0.000718993	0	2.04985e-05	-1.5745e-05	-0.00297922	-0.00120141	0.00166933
0.627	-46.1357	-0.00016654	-0.010704	-0.023315	0.00498927	0.0232632	0.000965316	0.00304372	-0.00250242	0.0002402	4.91644e-06	0.000719008	0	2.05503e-05	-1.57237e-05	-0.00297638	-0.00120027	0.00167422
0.628	-46.0321	-0.000169736	-0.0109899	-0.0227759	0.0051026	0.0229678	0.00097955	0.00303743	-0.00249377	0.000240371	5.11322e-06	0.000719022	0	2.06005e-05	-1.57028e-05	-0.00297361	-0.00119915	0.00167899
0.629	-45.9309	-0.000172736	-0.0112767	-0.0222502	0.00521504	0.0226834	0.000993417	0.00303129	-0.00248533	0.000240536	5.30524e-06	0.000719036	0	2.06493e-05	-1.56822e-05	-0.00297091	-0.00119805	0.00168364
0.63	-45.8322	-0.000175541	-0.0115643	-0.0217372	0.00532655	0.0224097	0.00100694	0.00302529	-0.00247708	0.000240698	5.49275e-06	0.000719051	0	2.06967e-05	-1.5662e-05	-0.00296827	-0.00119699	0.00168818
0.631	-45.7357	-0.00017815	-0.0118528	-0.0212363	0.00543709	0.0221462	0.00102012	0.00301943	-0.00246902	0.000240856	5.67598e-06	0.000719065	0	2.07427e-05	-1.56421e-05	-0.00296569	-0.00119595	0.00169262
0.632	-45.6414	-0.000180567	-0.0121423	-0.0207469	0.00554664	0.0218925	0.001033	0.0030137	-0.00246114	0.00024101	5.85516e-06	0.000719079	0	2.07874e-05	-1.56224e-05	-0.00296317	-0.00119493	0.00169695
0.633	-45.5491	-0.000182794	-0.0124327	-0.0202684	0.00565516	0.0216483	0.00104558	0.00300809	-0.00245343	0.00024116	6.03048e-06	0.000719092	0	2.08309e-05	-1.56031e-05	-0.0029607	-0.00119393	0.0017012
0.634	-45.4587	-0.000184833	-0.012724	-0.0198002	0.00576264	0.0214133	0.00105787	0.00300259	-0.00244589	0.000241306	6.20214e-06	0.000719106	0	2.08733e-05	-1.5584e-05	-0.00295829	-0.00119295	0.00170536
0.635	-45.3701	-0.000186689	-0.0130163	-0.0193418	0.00586904	0.021187	0.0010699	0.00299721	-0.00243849	0.00024145	6.37035e-06	0.00071912	0	2.09146e-05	-1.55651e-05	-0.00295592	-0.001192	0.00170943
0.636	-45.2833	-0.000188366	-0.0133096	-0.0188928	0.00597435	0.0209692	0.00108167	0.00299193	-0.00243124	0.00024159	6.53527e-06	0.000719134	0	2.09549e-05	-1.55465e-05	-0.0029536	-0.00119106	0.00171342
0.637	-45.1981	-0.000189869	-0.013604	-0.0184527	0.00607856	0.0207595	0.0010932	0.00298675	-0.00242412	0.000241727	6.69709e-06	0.000719147	0	2.09942e-05	-1.55282e-05	-0.00295132	-0.00119014	0.00171734
0.638	-45.1145	-0.000191201	-0.0138995	-0.0180209	0.00618165	0.0205578	0.0011045	0.00298167	-0.00241714	0.000241862	6.85597e-06	0.000719161	0	2.10325e-05	-1.551e-05	-0.00294909	-0.00118924	0.00172119
0.639	-45.0323	-0.000192368	-0.0141962	-0.0175971	0.00628361	0.0203636	0.00111558	0.00297667	-0.00241028	0.000241994	7.01207e-06	0.000719174	0	2.107e-05	-1.54921e-05	-0.00294689	-0.00118835	0.00172497
0.64	-44.9515	-0.000193377	-0.0144941	-0.0171808	0.00638444	0.0201769	0.00112646	0.00297176	-0.00240353	0.000242124	7.16554e-06	0.000719188	0	2.11066e-05	-1.54743e-05	-0.00294473	-0.00118748	0.00172868
0.641	-44.8721	-0.000194231	-0.0147934	-0.0167717	0.00648413	0.0199972	0.00113714	0.00296694	-0.00239689	0.000242251	7.31654e-06	0.000719201	0	2.11424e-05	-1.54567e-05	-0.00294261	-0.00118662	0.00173234
0.642	-44.7938	-0.000194937	-0.015094	-0.0163693	0.00658269	0.0198244	0.00114765	0.00296218	-0.00239036	0.000242376	7.46521e-06	0.000719214	0	2.11775e-05	-1.54393e-05	-0.00294052	-0.00118577	0.00173593
0.643	-44.7167	-0.000195501	-0.0153961	-0.0159732	0.00668011	0.0196582	0.00115797	0.0029575	-0.00238392	0.000242499	7.61168e-06	0.000719228	0	2.12119e-05	-1.5422e-05	-0.00293846	-0.00118494	0.00173948
0.644	-44.6407	-0.000195928	-0.0156997	-0.0155832	0.0067764	0.0194985	0.00116814	0.00295288	-0.00237757	0.00024262	7.7561e-06	0.000719241	0	2.12456e-05	-1.54049e-05	-0.00293643	-0.00118412	0.00174297
0.645	-44.5658	-0.000196225	-0.0160049	-0.0151988	0.00687155	0.0193451	0.00117816	0.00294833	-0.00237131	0.000242739	7.89859e-06	0.000719254	0	2.12787e-05	-1.53879e-05	-0.00293442	-0.00118331	0.00174642
0.646	-44.4917	-0.000196397	-0.0163119	-0.0148198	0.00696559	0.0191976	0.00118803	0.00294384	-0.00236513	0.000242856	8.03928e-06	0.000719267	0	2.13112e-05	-1.53711e-05	-0.00293244	-0.00118251	0.00174983
0.647	-44.4186	-0.000196451	-0.0166208	-0.0144457	0.00705851	0.019056	0.00119776	0.0029394	-0.00235902	0.000242972	8.1783e-06	0.000719281	0	2.13431e-05	-1.53543e-05	-0.00293049	-0.00118172	0.00175319
0.648	-44.3463	-0.000196392	-0.0169316	-0.0140762	0.00715034	0.0189201	0.00120737	0.00293502	-0.00235298	0.000243086	8.31576e-06	0.000719294	0	2.13746e-05	-1.53377e-05	-0.00292856	-0.00118094	0.00175652
0.649	-44.2747	-0.000196226	-0.0172445	-0.0137111	0.00724107	0.0187897	0.00121687	0.00293068	-0.002347	0.000243199	8.45178e-06	0.000719307	0	2.14055e-05	-1.53212e-05	-0.00292664	-0.00118017	0.00175981
0.65	-44.2038	-0.000195959	-0.0175596	-0.01335	0.00733074	0.0186647	0.00122626	0.00292639	-0.00234109	0.000243311	8.58648e-06	0.00071932	0	2.14361e-05	-1.53048e-05	-0.00292475	-0.0011794	0.00176307
0.651	-44.1336	-0.000195596	-0.0178771	-0.0129927	0.00741935	0.0185448	0.00123555	0.00292213	-0.00233522	0.000243421	8.71997e-06	0.000719333	0	2.14662e-05	-1.52884e-05	-0.00292287	-0.00117864	0.0017663
0.652	-44.064	-0.000195143	-0.0181971	-0.0126388	0.00750693	0.01843	0.00124475	0.00291792	-0.00232941	0.000243531	8.85238e-06	0.000719346	0	2.14959e-05	-1.52722e-05	-0.00292101	-0.00117789	0.0017695
0.653	-43.9949	-0.000194606	-0.0185197	-0.012288	0.00759349	0.0183201	0.00125387	0.00291374	-0.00232363	0.000243639	8.98379e-06	0.000719359	0	2.15253e-05	-1.5256e-05	-0.00291917	-0.00117714	0.00177268
0.654	-43.9262	-0.00019399	-0.0188452	-0.01194	0.00767905	0.0182149	0.00126291	0.00290958	-0.0023179	0.000243746	9.11434e-06	0.000719372	0	2.15544e-05	-1.52398e-05	-0.00291733	-0.0011764	0.00177583
0.655	-43.858	-0.000193299	-0.0191737	-0.0115946	0.00776365	0.0181145	0.00127188	0.00290546	-0.0023122	0.000243853	9.24412e-06	0.000719385	0	2.15832e-05	-1.52238e-05	-0.00291551	-0.00117567	0.00177897
0.656	-43.7901	-0.000192539	-0.0195054	-0.0112515	0.0078473	0.0180185	0.0012808	0.00290136	-0.00230653	0.000243959	9.37326e-06	0.000719398	0	2.16117e-05	-1.52077e-05	-0.00291369	-0.00117493	0.00178209
0.657	-43.7225	-0.000191714	-0.0198406	-0.0109103	0.00793004	0.017927	0.00128967	0.00289728	-0.00230089	0.000244064	9.50184e-06	0.000719411	0	2.16401e-05	-1.51917e-05	-0.00291189	-0.0011742	0.0017852
0.658	-43.6551	-0.00019083	-0.0201794	-0.0105709	0.00801188	0.0178398	0.0012985	0.00289321	-0.00229526	0.000244169	9.63e-06	0.000719425	0	2.16683e-05	-1.51758e-05	-0.00291009	-0.00117348	0.0017883
0.659	-43.5879	-0.00018989	-0.020522	-0.0102328	0.00809287	0.0177567	0.00130729	0.00288916	-0.00228965	0.000244273	9.75783e-06	0.000719438	0	2.16963e-05	-1.51598e-05	-0.00290829	-0.00117275	0.00179139
0.66	-43.5209	-0.000188898	-0.0208688	-0.00989589	0.00817303	0.0176779	0.00131606	0.00288512	-0.00228405	0.000244377	9.88545e-06	0.000719451	0	2.17242e-05	-1.51439e-05	-0.0029065	-0.00117203	0.00179447
0.661	-43.4539	-0.00018786	-0.02122	-0.0095598	0.0082524	0.017603	0.00132481	0.00288108	-0.00227845	0.000244481	1.0013e-05	0.000719464	0	2.1752e-05	-1.5128e-05	-0.00290471	-0.0011713	0.00179756
0.662	-43.3869	-0.000186778	-0.0215759	-0.00922425	0.00833101	0.0175321	0.00133355	0.00287705	-0.00227286	0.000244584	1.01405e-05	0.000719477	0	2.17798e-05	-1.5112e-05	-0.00290292	-0.00117058	0.00180064
0.663	-43.3198	-0.000185656	-0.0219369	-0.00888894	0.0084089	0.017465	0.00134229	0.00287302	-0.00226725	0.000244688	1.02682e-05	0.00071949	0	2.18075e-05	-1.50961e-05	-0.00290112	-0.00116985	0.00180372
0.664	-43.2526	-0.000184498	-0.0223031	-0.00855356	0.00848611	0.0174018	0.00135104	0.00286898	-0.00226164	0.000244791	1.03961e-05	0.000719503	0	2.18353e-05	-1.50801e-05	-0.00289933	-0.00116913	0.00180681
0.665	-43.1852	-0.000183307	-0.0226751	-0.00821779	0.00856268	0.0173422	0.0013598	0.00286493	-0.00225602	0.000244895	1.05245e-05	0.000719516	0	2.18631e-05	-1.50641e-05	-0.00289753	-0.0011684	0.00180991
0.666	-43.1176	-0.000182086	-0.0230532	-0.00788132	0.00863866	0.0172864	0.00136859	0.00286087	-0.00225037	0.000244998	1.06533e-05	0.000719529	0	2.1891e-05	-1.50481e-05	-0.00289572	-0.00116767	0.00181302
0.667	-43.0496	-0.000180839	-0.0234378	-0.0075438	0.00871409	0.0172341	0.00137742	0.00285679	-0.00224469	0.000245103	1.07828e-05	0.000719542	0	2.19191e-05	-1.5032e-05	-0.0028939	-0.00116694	0.00181615
0.668	-42.9812	-0.000179567	-0.0238293	-0.00720489	0.00878902	0.0171854	0.00138629	0.0028527	-0.00223898	0.000245207	1.0913e-05	0.000719556	0	2.19473e-05	-1.50158e-05	-0.00289207	-0.0011662	0.00181929
0.669	-42.9124	-0.000178274	-0.0242284	-0.00686422	0.00886351	0.0171403	0.00139522	0.00284858	-0.00223323	0.000245312	1.10442e-05	0.000719569	0	2.19758e-05	-1.49996e-05	-0.00289023	-0.00116545	0.00182246
0.67	-42.843	-0.000176962	-0.0246355	-0.00652142	0.0089376	0.0170986	0.00140422	0.00284442	-0.00222743	0.000245418	1.11765e-05	0.000719582	0	2.20044e-05	-1.49833e-05	-0.00288838	-0.0011647	0.00182565
0.671	-42.7729	-0.000175633	-0.0250512	-0.00617608	0.00901136	0.0170603	0.0014133	0.00284024	-0.00222158	0.000245525	1.131e-05	0.000719595	0	2.20334e-05	-1.4967e-05	-0.00288651	-0.00116395	0.00182887
0.672	-42.7022	-0.000174289	-0.0254761	-0.00582779	0.00908485	0.0170255	0.00142246	0.00283601	-0.00221567	0.000245632	1.1445e-05	0.000719609	0	2.20628e-05	-1.49505e-05	-0.00288462	-0.00116318	0.00183212
0.673	-42.6306	-0.000172932	-0.025911	-0.00547609	0.00915813	0.016994	0.00143174	0.00283174	-0.0022097	0.000245741	1.15815e-05	0.000719622	0	2.20925e-05	-1.49338e-05	-0.0028827	-0.00116241	0.00183542
0.674	-42.5581	-0.000171565	-0.0263567	-0.00512051	0.00923128	0.016966	0.00144112	0.00282742	-0.00220364	0.00024585	1.17199e-05	0.000719635	0	2.21227e-05	-1.49171e-05	-0.00288076	-0.00116163	0.00183875
0.675	-42.4845	-0.000170188	-0.0268139	-0.00476053	0.00930437	0.0169413	0.00145064	0.00282304	-0.0021975	0.000245961	1.18602e-05	0.000719649	0	2.21534e-05	-1.49002e-05	-0.0028788	-0.00116083	0.00184213
0.676	-42.4098	-0.000168803	-0.0272836	-0.00439562	0.00937748	0.0169201	0.00146031	0.0028186	-0.00219126	0.000246074	1.20028e-05	0.000719662	0	2.21847e-05	-1.48832e-05	-0.0028768	-0.00116003	0.00184557
0.677	-42.3339	-0.000167412	-0.0277669	-0.00402518	0.0094507	0.0169022	0.00147015	0.00281409	-0.00218492	0.000246188	1.21478e-05	0.000719676	0	2.22167e-05	-1.48659e-05	-0.00287477	-0.00115921	0.00184906
0.678	-42.2565	-0.000166015	-0.0282649	-0.00364857	0.00952413	0.0168877	0.00148017	0.0028095	-0.00217845	0.000246305	1.22955e-05	0.000719689	0	2.22493e-05	-1.48485e-05	-0.0028727	-0.00115837	0.00185262
0.679	-42.1776	-0.000164614	-0.0287789	-0.00326509	0.00959787	0.0168767	0.00149039	0.00280482	-0.00217186	0.000246423	1.24463e-05	0.000719703	0	2.22828e-05	-1.48308e-05	-0.00287059	-0.00115752	0.00185625
0.68	-42.0969	-0.000163209	-0.0293104	-0.00287399	0.00967203	0.0168692	0.00150083	0.00280005	-0.00216513	0.000246544	1.26004e-05	0.000719717	0	2.23171e-05	-1.4813e-05	-0.00286844	-0.00115665	0.00185996
0.681	-42.0144	-0.000161801	-0.0298609	-0.00247442	0.00974674	0.0168653	0.00151153	0.00279517	-0.00215823	0.000246667	1.27582e-05	0.00071973	0	2.23524e-05	-1.47948e-05	-0.00286623	-0.00115576	0.00186376
0.682	-41.9297	-0.000160391	-0.0304322	-0.00206546	0.00982213	0.0168649	0.0015225	0.00279017	-0.00215116	0.000246793	1.29201e-05	0.000719744	0	2.23889e-05	-1.47763e-05	-0.00286397	-0.00115484	0.00186765
0.683	-41.8428	-0.00015898	-0.0310265	-0.0016461	0.00989835	0.0168683	0.00153378	0.00278505	-0.0021439	0.000246922	1.30864e-05	0.000719758	0	2.24265e-05	-1.47576e-05	-0.00286165	-0.0011539	0.00187165
0.684	-41.7533	-0.000157566	-0.031646	-0.00121519	0.00997557	0.0168754	0.0015454	0.00277978	-0.00213643	0.000247055	1.32577e-05	0.000719772	0	2.24654e-05	-1.47384e-05	-0.00285925	-0.00115294	0.00187576
0.685	-41.6609	-0.000156152	-0.0322935	-0.000771468	0.010054	0.0168865	0.0015574	0.00277436	-0.00212871	0.000247192	1.34344e-05	0.000719786	0	2.25059e-05	-1.47189e-05	-0.00285679	-0.00115194	0.00188001
0.686	-41.5654	-0.000154736	-0.0329719	-0.000313489	0.0101338	0.0169017	0.00156981	0.00276876	-0.00212074	0.000247333	1.36172e-05	0.0007198	0	2.2548e-05	-1.46989e-05	-0.00285424	-0.00115091	0.0018844
0.687	-41.4665	-0.000153318	-0.0336848	0.000160363	0.0102152	0.016921	0.00158269	0.00276296	-0.00211248	0.000247479	1.38068e-05	0.000719814	0	2.25919e-05	-1.46785e-05	-0.00285159	-0.00114984	0.00188895
0.688	-41.3637	-0.000151897	-0.0344364	0.000651932	0.0102985	0.0169448	0.00159609	0.00275695	-0.00210389	0.00024763	1.40039e-05	0.000719829	0	2.26379e-05	-1.46575e-05	-0.00284884	-0.00114873	0.00189368
0.689	-41.2565	-0.000150474	-0.0352313	0.00116333	0.010384	0.0169732	0.00161006	0.0027507	-0.00209494	0.000247787	1.42094e-05	0.000719843	0	2.26862e-05	-1.46359e-05	-0.00284598	-0.00114757	0.00189861
0.69	-41.1445	-0.000149046	-0.0360752	0.00169698	0.0104721	0.0170066	0.00162469	0.00274418	-0.00208558	0.000247951	1.44242e-05	0.000719858	0	2.2737e-05	-1.46136e-05	-0.00284298	-0.00114636	0.00190376
0.691	-41.027	-0.000147613	-0.0369748	0.0022557	0.0105631	0.0170453	0.00164005	0.00273736	-0.00207577	0.000248122	1.46497e-05	0.000719872	0	2.27908e-05	-1.45905e-05	-0.00283985	-0.00114509	0.00190917
0.692	-40.9034	-0.000146173	-0.0379379	0.00284278	0.0106575	0.0170895	0.00165623	0.0027302	-0.00206545	0.000248301	1.48871e-05	0.000719887	0	2.28478e-05	-1.45667e-05	-0.00283654	-0.00114376	0.00191485
0.693	-40.7727	-0.000144722	-0.0389743	0.00346209	0.0107558	0.0171399	0.00167336	0.00272265	-0.00205454	0.000248491	1.5138e-05	0.000719902	0	2.29086e-05	-1.45418e-05	-0.00283305	-0.00114235	0.00192086
0.694	-40.6341	-0.000143259	-0.0400955	0.00411821	0.0108588	0.0171969	0.00169155	0.00271467	-0.00204296	0.000248691	1.54044e-05	0.000719918	0	2.29736e-05	-1.45158e-05	-0.00282935	-0.00114085	0.00192723
0.695	-40.4864	-0.000141778	-0.0413159	0.00481666	0.0109671	0.0172612	0.00171098	0.00270619	-0.00203062	0.000248903	1.56886e-05	0.000719933	0	2.30435e-05	-1.44886e-05	-0.0028254	-0.00113925	0.00193403
0.696	-40.3281	-0.000140275	-0.0426533	0.00556406	0.0110817	0.0173335	0.00173184	0.00269713	-0.0020174	0.00024913	1.59934e-05	0.000719949	0	2.31191e-05	-1.44599e-05	-0.00282117	-0.00113754	0.00194131
0.697	-40.1574	-0.000138743	-0.0441301	0.00636857	0.0112037	0.0174149	0.00175435	0.0026874	-0.00200315	0.000249373	1.6322e-05	0.000719965	0	2.32013e-05	-1.44295e-05	-0.00281661	-0.0011357	0.00194916
0.698	-39.9723	-0.000137046	-0.045775	0.00724025	0.0113345	0.0175065	0.00177882	0.00267689	-0.00198768	0.000249636	1.66789e-05	0.000719981	0	2.32913e-05	-1.43971e-05	-0.00281166	-0.0011337	0.00195768
0.699	-39.77	-0.000134674	-0.0476254	0.00819167	0.0114757	0.0176099	0.00180561	0.00266546	-0.00197079	0.000249922	1.70692e-05	0.000719998	0	2.33904e-05	-1.43624e-05	-0.00280625	-0.00113152	0.00196698
0.7	-39.547	-0.000132429	-0.0497308	0.00923894	0.0116297	0.0177269	0.00183519	0.00265293	-0.00195217	0.000250235	1.74996e-05	0.000720015	0	2.35007e-05	-1.43248e-05	-0.0028003	-0.00112911	0.00197724
0.701	-39.2989	-0.000130292	-0.0521581	0.010403	0.0117992	0.0178599	0.00186816	0.00263908	-0.00193145	0.000250582	1.7979e-05	0.000720033	0	2.36245e-05	-1.42837e-05	-0.00279367	-0.00112643	0.00198865
0.702	-39.0197	-0.000128238	-0.0550008	0.0117117	0.011988	0.0180121	0.00190534	0.0026236	-0.00190813	0.000250969	1.85191e-05	0.000720051	0	2.37651e-05	-1.42384e-05	-0.00278621	-0.00112341	0.00200149
0.703	-38.7014	-0.000126245	-0.0583926	0.0132026	0.012201	0.018188	0.00194781	0.00260609	-0.00188154	0.000251408	1.91357e-05	0.00072007	0	2.39267e-05	-1.41877e-05	-0.0027777	-0.00111998	0.00201613
0.704	-38.3326	-0.000124281	-0.0625317	0.0149285	0.0124452	0.0183934	0.00199711	0.002586	-0.00185074	0.000251911	1.9851e-05	0.00072009	0	2.41156e-05	-1.41301e-05	-0.00276785	-0.00111599	0.0020331
0.705	-37.897	-0.000122308	-0.0677255	0.0169656	0.0127307	0.0186369	0.00205546	0.00256256	-0.00181436	0.000252499	2.06974e-05	0.000720111	0	2.43406e-05	-1.40633e-05	-0.00275621	-0.00111129	0.00205313
0.706	-37.3699	-0.000120266	-0.0744757	0.0194289	0.0130724	0.0189313	0.00212618	0.00253463	-0.00177034	0.000253203	2.17234e-05	0.000720134	0	2.46149e-05	-1.3984e-05	-0.00274212	-0.0011056	0.00207738
0.707	-36.7122	-0.000118058	-0.0836576	0.0225013	0.0134941	0.0192969	0.00221461	0.00250043	-0.00171541	0.000254067	2.30071e-05	0.000720159	0	2.49598e-05	-1.38868e-05	-0.00272455	-0.00109849	0.00210763
0.708	-35.8569	-0.000115496	-0.0969345	0.0264947	0.0140363	0.0197676	0.00232978	0.00245713	-0.00164398	0.000255168	2.46819e-05	0.000720187	0	2.54116e-05	-1.37627e-05	-0.00270169	-0.00108925	0.00214697
0.709	-34.6796	-0.000112186	-0.117838	0.0319903	0.0147744	0.0204065	0.0024886	0.0023997	-0.00154564	0.000256645	2.69982e-05	0.00072022	0	2.60376e-05	-1.35946e-05	-0.00267023	-0.00107654	0.00220113
0.71	-32.9174	-0.000107181	-0.155051	0.0402136	0.0158705	0.0213458	0.00272667	0.00231864	-0.00139847	0.00025877	3.04906e-05	0.000720262	0	2.69801e-05	-1.33468e-05	-0.00262315	-0.00105751	0.00228219
0.711	-29.9187	-9.78463e-05	-0.233989	0.0542039	0.0177487	0.022916	0.00313228	0.00219427	-0.00114802	0.000262163	3.65127e-05	0.000720322	0	2.8592e-05	-1.29306e-05	-0.00254302	-0.00102512	0.00242013
0.712	-23.7965	-7.63995e-05	-0.433423	0.0827569	0.0218903	0.0261169	0.00396104	0.00199014	-0.000636692	0.000268281	4.9188e-05	0.000720428	0	3.18948e-05	-1.20896e-05	-0.00237944	-0.000959002	0.00270175
0.713	-10.1718	-3.36852e-05	-0.837877	0.146228	0.0354686	0.033969	0.00580448	0.00170767	0.000501239	0.000278655	7.99786e-05	0.000720643	0	3.92513e-05	-1.02289e-05	-0.00201539	-0.000811856	0.00332848
0.714	11.4778	-4.78452e-06	-1.18722	0.24683	0.0901882	0.0532185	0.00872249	0.00144103	0.00230941	0.000288859	0.000140599	0.00072099	0	5.08903e-05	-7.27787e-06	-0.00143691	-0.00057804	0.00432436
0.715	32.804	-3.30724e-07	-1.21201	0.347333	0.221675	0.0967572	0.0115558	0.00123907	0.00409057	0.000294738	0.000223135	0.000721387	0	6.21507e-05	-4.37167e-06	-0.000867071	-0.000347717	0.00530536
0.716	42.3879	-2.43063e-08	-1.05348	0.401046	0.333257	0.161277	0.012747	0.00117312	0.00489101	0.000296648	0.000270975	0.000721702	0	6.67916e-05	-3.05658e-06	-0.00061099	-0.000244211	0.00574621
0.717	43.7383	-2.38673e-09	-1.01354	0.419566	0.364855	0.223415	0.0128088	0.00116515	0.00500378	0.000296892	0.000278374	0.00072196	0	6.68939e-05	-2.84968e-06	-0.000574907	-0.000229626	0.00580831
0.718	42.7058	-2.90796e-10	-1.03755	0.426282	0.361645	0.273971	0.0125564	0.00117122	0.00491753	0.000296705	0.000272689	0.000722212	0	6.5741e-05	-2.95916e-06	-0.000602496	-0.000240777	0.0057608
0.719	41.3155	-7.2133e-11	-1.06815	0.430111	0.349916	0.314487	0.0122659	0.00117968	0.00480139	0.000296449	0.000265197	0.000722475	0	6.44435e-05	-3.1142e-06	-0.000639645	-0.000255793	0.00569683
0.72	39.9605	-5.68364e-11	-1.09266	0.432922	0.3367	0.347314	0.011989	0.00118826	0.0046882	0.000296194	0.000258067	0.000722748	0	6.32082e-05	-3.26312e-06	-0.000675852	-0.000270427	0.00563448
